"06 NOV 2025","16:24:25","","","GROSS MARGIN BY SALESPERSON",
"","","","","PERIOD: 11/01/22 through 10/31/23",

"Invoice No","Inv Date","Prod Code","Cust No","Customer Name","Gross Sales","Total Cost","Gross Margin","GM %","Extra Charge","Salesperson #1","Comm Rate #1","Salesperson #2","Comm Rate #2","Salesperson #3","Comm Rate #3","Location No","Location Name","City","State",
"11429","10/24/23","PRMT","2535","ATLAS SIGN INDUSTRIES","150.00","45.36","104.64","69.76","","JEFF","","","","","","91","ULTA BEAUTY","DES MOINES","IA",
"11452","10/12/23","PRMT","2414","BENDSEN SIGNS & GRAPHICS  INC.","0.00","45.36","-45.36","","","JEFF","","","","","","2","ADM","CLIVE","IA",
"11454","10/30/23","PRMT","6154","TUDDY'S TAVERN","0.00","45.36","-45.36","","","JEFF","","","","","","DEFAULT","TUDDY´S TAVERN","WEST DES MOINES","IA",
"11461","10/19/23","PRMT","6155","BEVY'S TAVERN","0.00","22.68","-22.68","","","JEFF","","","","","","DEFAULT","BEVY´S TAVERN","WEST DES MOINES","IA",
"11463","10/10/23","PRMT","5258","PATTISONID","75.00","0.00","75.00","100.00","","JEFF","","","","","","15","UNITED RENTALS - CHANDLER SIGNS","ANKENY","IA",
"11538","10/27/23","PRMT","5258","PATTISONID","150.00","0.00","150.00","100.00","75.00","JEFF","","","","","","16","UNITED RENTALS - CHANDLER SIGNS","ELKHART","IA",
"","","PRMT","","Product Totals","1725.00","2152.86","-427.86","-24.80","1728.91","JEFF",

"10893","01/19/23","PYLON","6027","CIGARETTE ENERGY DISCOUNT STORE","575.85","193.06","382.79","66.47","","JEFF","","","","","","DEFAULT","CIGARETTE ENERGY DISCOUNT STORE","DES MOINES","IA",
"10899","01/18/23","PYLON","4236","EASTER SEALS CAMP SUNNYSIDE","2406.20","1123.35","1282.85","53.31","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"10913-2","08/22/23","PYLON","6028","FARMERS BANK OF NORTHERN MISSOURI","13102.59","5466.71","7635.88","58.28","","JEFF","","","","","","DEFAULT","FARMERS BANK OF NORTHERN MISSOURI","PRINCETON","MO",
"11138","04/12/23","PYLON","2460","DOWNING INC.","337.82","0.00","337.82","100.00","","JEFF","","","","","","23","TODAY´S DENTAL - DOWNING CONSTRUCTION","BELLEVUE","NE",
"11141","08/22/23","PYLON","6028","FARMERS BANK OF NORTHERN MISSOURI","3662.00","1938.31","1723.69","47.07","","JEFF","","","","","","DEFAULT","FARMERS BANK OF NORTHERN MISSOURI","PRINCETON","MO",
"11183-3","05/18/23","PYLON","3582","EVERBRITE LLC","396.17","94.33","301.84","76.19","","JEFF","","","","","","26","DOMINO´S - EVERBRITE","INDIANOLA","IA",
"11244","10/30/23","PYLON","3461","AURORA SIGN CO.","2544.96","736.05","1808.91","71.08","","JEFF","","","","","","19","CHAMPION XPRESS CARWASH","WAVERLY","IA",
"11335","07/18/23","PYLON","5823","LUMINEO SIGNS.","1026.35","821.49","204.86","19.96","","JEFF","","","","","","3","MORTON BUILDINGS INC","CHARITON","IA",
"11384","08/10/23","PYLON","4059","TEXAS ROAD HOUSE GRILL","965.08","879.41","85.67","8.88","","JEFF","","","","","","DEFAULT","TEXAS ROAD HOUSE GRILL","JOHNSTON","IA",
"11384","08/10/23","PYLON","4059","TEXAS ROAD HOUSE GRILL","103.72","0.00","103.72","100.00","","JEFF","","","","","","DEFAULT","TEXAS ROAD HOUSE GRILL","JOHNSTON","IA",
"11415","10/20/23","PYLON","37100","DREES CO.","5075.11","2417.00","2658.11","52.38","","JEFF","","","","","","DEFAULT","DREES CO.","Carroll","IA",
"11460","09/26/23","PYLON","4059","TEXAS ROAD HOUSE GRILL","482.54","346.64","135.90","28.16","","JEFF","","","","","","DEFAULT","TEXAS ROAD HOUSE GRILL","JOHNSTON","IA",
"","","PYLON","","Product Totals","30678.39","14016.35","16662.04","54.31","0.00","JEFF",

"SC7324","01/11/23","SRVCE","5666","ALTOONA SMILES PC FAMILY DENTISTRY","0.00","175.73","-175.73","","","JEFF","","","","","","DEFAULT","ALTOONA SMILES PC FAMILY DENTISTRY","ALTOONA","IA",
"SC7360","11/14/22","SRVCE","6047","VAN WALL EQUIPMENT - JOHN DEERE","0.00","0.00","0.00","","","JEFF","","","","","","DEFAULT","VAN WALL EQUIPMENT - JOHN DEERE","COLFAX","IA",
"SC7366","12/08/22","SRVCE","5971","LINZ ELECTRIC","0.00","64.38","-64.38","","","JEFF","","","","","","DEFAULT","LINZ ELECTRIC","GRIMES","IA",
"SC7367","12/19/22","SRVCE","5995","PAWS & PINTS","0.00","76.48","-76.48","","","JEFF","","","","","","DEFAULT","PAWS & PINTS","DES MOINES","IA",
"SC7371","11/09/22","SRVCE","2395","ARCHITECTURAL GRAPHICS  INC.","0.00","436.54","-436.54","","","JEFF","","","","","","20","KOHL´S - AGI","URBANDALE","IA",
"SC7373","11/14/22","SRVCE","5828","FARMERS BANK OF NORTHERN MISSOURI","202.50","144.80","57.70","28.49","","JEFF","","","","","","DEFAULT","FARMERS BANK OF NORTHERN MISSOURI","LEON","IA",
"SC7376","12/06/22","SRVCE","5898","MCKEE AUTO & RV","0.00","941.15","-941.15","","","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
"SC7377","11/09/22","SRVCE","5924","AMERICAN/ INTERSTATE SIGN CRAFTERS","112.50","80.45","32.05","28.49","","JEFF","","","","","","1","PETCO - AMERICAN/ INTERSTATE SIGN CRAFTERS","DES MOINES","IA",
"SC7392","12/19/22","SRVCE","5995","PAWS & PINTS","0.00","193.99","-193.99","","","JEFF","","","","","","DEFAULT","PAWS & PINTS","DES MOINES","IA",
"SC7401","12/06/22","SRVCE","6058","CLAIM DOC","0.00","128.70","-128.70","","","JEFF","","","","","","DEFAULT","CLAIM DOC","WEST DES MOINES","IA",
"SC7432","12/20/22","SRVCE","5996","DOUGH MAMA'S PIZZERIA","0.00","616.50","-616.50","","","JEFF","","","","","","DEFAULT","DOUGH MAMA´S PIZZERIA","DES MOINES","IA",
"SC7433","12/20/22","SRVCE","5880","CITY OF INDIANOLA","0.00","64.35","-64.35","","","JEFF","","","","","","DEFAULT","CITY OF INDIANOLA","INDIANOLA","IA",
"SC7449","12/22/22","SRVCE","5898","MCKEE AUTO & RV","247.48","138.27","109.21","44.13","","JEFF","","","","","","DEFAULT","MCKEE AUTO & RV","PERRY","IA",
"SC7455","06/29/23","SRVCE","5682","MCKEE AUTO","1491.77","964.90","526.87","35.32","","JEFF","","","","","","DEFAULT","MCKEE AUTO","DES MOINES","IA",
"SC7464","01/25/23","SRVCE","3287","LAKESIDE CASINO","727.96","441.38","286.58","39.37","","JEFF","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC7484","02/24/23","SRVCE","5598","FARMERS BANK OF NORTHERN MISSOURI","427.50","305.68","121.82","28.50","","JEFF","","","","","","DEFAULT","FARMERS BANK OF NORTHERN MISSOURI","TRENTON","MO",
"SC7517","03/07/23","SRVCE","5924","AMERICAN/ INTERSTATE SIGN CRAFTERS","0.00","160.88","-160.88","","","JEFF","","","","","","1","PETCO - AMERICAN/ INTERSTATE SIGN CRAFTERS","DES MOINES","IA",
"SC7592","04/26/23","SRVCE","3461","AURORA SIGN CO.","293.21","209.56","83.65","28.53","","JEFF","","","","","","13","CHAMPION XPRESS CARWASH","OTTUMWA","IA",
"SC7596","05/03/23","SRVCE","6009","MANAGEMENT PROFESSIONALS  INC. A DIVISION OF R & R REALTY GROUP","0.00","80.45","-80.45","","","JEFF","","","","","","3","IOWA WEIGHT LOSS SPECIALISTS - R&R REALTY","DES MOINES","IA",
"SC7629","05/31/23","SRVCE","5189","THE CONCRETE COMPANY","312.50","180.46","132.04","42.25","","JEFF","","","","","","DEFAULT","CONCRETE COMPANY","GRIMES","IA",
"SC7631","05/30/23","SRVCE","6018","COUNTRY LANDSCAPES","0.00","221.80","-221.80","","","JEFF","","","","","","1","BROOK RIDGE- COUNTRY LANDSCAPES","ALTOONA","IA",
"SC7639","06/08/23","SRVCE","56450","IMAGE RESOURCE GROUP","0.00","48.28","-48.28","","","JEFF","","","","","","1","MUTUAL OF OMAHA--IMAGE RESOURCE GROUP","CLIVE","IA",
"SC7647","06/20/23","SRVCE","6129","FARMERS BANK OF NORTHERN MISSOURI","360.00","257.42","102.58","28.49","","JEFF","","","","","","DEFAULT","FARMERS BANK OF NORTHERN MISSOURI","BETHANY","MO",
"SC7649","07/12/23","SRVCE","5189","THE CONCRETE COMPANY","0.00","91.10","-91.10","","","JEFF","","","","","","DEFAULT","CONCRETE COMPANY","GRIMES","IA",
"SC7654","06/09/23","SRVCE","6130","HILDRETH CONSTRUCTION","0.00","112.63","-112.63","","","JEFF","","","","","","1","VAL AIR BALLROOM","WEST DES MOINES","IA",
"SC7676","08/07/23","SRVCE","6129","FARMERS BANK OF NORTHERN MISSOURI","748.59","514.52","234.07","31.27","","JEFF","","","","","","DEFAULT","FARMERS BANK OF NORTHERN MISSOURI","BETHANY","MO",
"SC7684","07/07/23","SRVCE","6078","SPECTRUM SIGN SYSTEMS","0.00","121.97","-121.97","","","JEFF","","","","","","2","ENDEAVOR - SPECTRUM SIGN SYSTEMS","ALTOONA","IA",
"SC7701","08/03/23","SRVCE","5931","A.M. COHRON & SON  INC.","0.00","128.70","-128.70","","","JEFF","","","","","","DEFAULT","A.M. COHRON & SON, INC.","ATLANTIC","IA",
"SC7724","08/23/23","SRVCE","3287","LAKESIDE CASINO","135.00","96.53","38.47","28.50","","JEFF","","","","","","DEFAULT","LAKESIDE CASINO","OSCEOLA","IA",
"SC7732","08/21/23","SRVCE","6148","HCII 2006 4TH ST LLC","466.47","318.25","148.22","31.77","","JEFF","","","","","","DEFAULT","INDIANOLA SPECIALTY CLINIC","INDIANOLA","IA",
"SC7749","09/27/23","SRVCE","3951","ALLEN INDUSTRIES   INC","675.00","225.25","449.75","66.63","","JEFF","","","","","","7","HOUSBY MACK INC. - ALLEN INDUSTRIES","CARROLL","IA",
"SC7750","09/27/23","SRVCE","3951","ALLEN INDUSTRIES   INC","675.00","193.05","481.95","71.40","","JEFF","","","","","","27","REES TRUCK & TRAILER- ALLEN INDUSTRIES","FORT DODGE","IA",
"SC7765","09/28/23","SRVCE","4126","VENTURE MANAGEMENT CONSULTANTS","135.00","96.56","38.44","28.47","","JEFF","","","","","","2","VENTURE MANAGEMENT","WEST DES MOINES","IA",
"SC7776","10/09/23","SRVCE","2460","DOWNING INC.","0.00","29.72","-29.72","","","JEFF","","","","","","24","ACCESS SYSTEMS - DOWNING","WAUKEE","IA",
"","","SRVCE","","Product Totals","7010.48","7860.43","-849.95","-12.12","0.00","JEFF",

"10980","01/23/23","SURVEY","5823","LUMINEO SIGNS.","275.00","0.00","275.00","100.00","366.16","JEFF","","","","","","2","HOMEGROWN - LUMINOUS NEON","DES MOINES","IA",
"11018","12/06/22","SURVEY","6060","STOUT SIGN COMPANY","450.00","128.70","321.30","71.40","","JEFF","","","","","","1","BIG O TIRES - STOUT SIGN COMPANY","AMES","IA",
"11102","01/31/23","SURVEY","3205","STRATUS","465.00","225.23","239.77","51.56","","JEFF","","","","","","45","FAMILY DOLLAR","AUDUBON","IA",
"11128","03/31/23","SURVEY","2535","ATLAS SIGN INDUSTRIES","1014.97","538.06","476.91","46.99","","JEFF","","","","","","89","BRUEGGER´S BAGELS - ATLAS SIGNS","CLIVE","IA",
"11134","03/03/23","SURVEY","5156","ARCHITECTURAL GRAPHIC INC.","450.00","337.85","112.15","24.92","","JEFF","","","","","","13","TACO BELL - AGI","AMES","IA",
"11139","04/12/23","SURVEY","2460","DOWNING INC.","675.00","1061.05","-386.05","-57.19","200.00","JEFF","","","","","","22","TODAY'S DENTAL - DOWNING CONSTRUCTION","BELLEVUE","NE",
"11154","06/29/23","SURVEY","5836","MITCHELL SIGNS","275.00","76.51","198.49","72.18","","JEFF","","","","","","2","IRBY - MITCHELL SIGNS","DES MOINES","IA",
"11183-2","05/18/23","SURVEY","3582","EVERBRITE LLC","350.00","87.06","262.94","75.13","","JEFF","","","","","","26","DOMINO´S - EVERBRITE","INDIANOLA","IA",
"11203","04/10/23","SURVEY","5258","PATTISONID","275.00","176.98","98.02","35.64","","JEFF","","","","","","14","ON THE BORDER - CHANDLER SIGNS","WEST DES MOINES","IA",
"11204","05/30/23","SURVEY","6098","DESIGN DISPLAY INC.","100.00","76.51","23.49","23.49","193.00","JEFF","","","","","","1","MOTION INDUSTRIES - DESIGN DISPLAY INC.","ANKENY","IA",
"11206","07/27/23","SURVEY","6099","USS UNITED SIGN SYSTEMS","275.00","209.15","65.85","23.95","","JEFF","","","","","","1","KIDS EMPIRE - USS UNITED SIGN SYSTEMS","DES MOINES","IA",
"11217","05/04/23","SURVEY","3205","STRATUS","275.00","96.56","178.44","64.89","","JEFF","","","","","","37","US BANK - STRATUS","WEST DES MOINES","IA",
"11224","04/19/23","SURVEY","6104","LUMINEO SIGNS.","275.00","64.35","210.65","76.60","","JEFF","","","","","","1","MORTON BUILDINGS - LUMINOUS NEON INC.","WEST DES MOINES","IA",
"11233","05/22/23","SURVEY","3205","STRATUS","275.00","230.23","44.77","16.28","","JEFF","","","","","","50","T-MOBILE - STRATUS","GRIMES","IA",
"11256","05/15/23","SURVEY","2535","ATLAS SIGN INDUSTRIES","275.00","128.70","146.30","53.20","","JEFF","","","","","","91","ULTA BEAUTY","DES MOINES","IA",
"11300","06/22/23","SURVEY","3205","STRATUS","400.00","150.82","249.18","62.30","","JEFF","","","","","","53","RESIDENCE INN BY MARRIOTT","WEST DES MOINES","IA",
"11317","06/26/23","SURVEY","5258","PATTISONID","350.00","80.45","269.55","77.01","","JEFF","","","","","","15","UNITED RENTALS - CHANDLER SIGNS","ANKENY","IA",
"11337","07/06/23","SURVEY","3391","SCENIC SIGN CORP.","275.00","270.56","4.44","1.61","","JEFF","","","","","","3","MARCO TECHNOLOGIES - SCENIC SIGN","URBANDALE","IA",
"11465","09/12/23","SURVEY","5258","PATTISONID","275.00","96.53","178.47","64.90","","JEFF","","","","","","16","UNITED RENTALS - CHANDLER SIGNS","ELKHART","IA",
"11469","09/21/23","SURVEY","3205","STRATUS","275.00","64.35","210.65","76.60","","JEFF","","","","","","57","US CELLULAR - STRATUS","URBANDALE","IA",
"11508","10/05/23","SURVEY","5258","PATTISONID","350.00","176.98","173.02","49.43","","JEFF","","","","","","17","HAMPTON INN - CHANDLER SIGNS","WEST DES MOINES","IA",
"","","SURVEY","","Product Totals","7629.97","4276.63","3353.34","43.95","759.16","JEFF",

"10978-1","11/10/22","VINYL","5651","HCII-12499 UNIVERSITY AVE  LLC","193.57","325.80","-132.23","-68.31","","JEFF","","","","","","DEFAULT","MD SERVICE OF IOWA","CLIVE","IA",
"10978-1","11/10/22","VINYL","5651","HCII-12499 UNIVERSITY AVE  LLC","193.57","27.94","165.63","85.57","","JEFF","","","","","","DEFAULT","MD SERVICE OF IOWA","CLIVE","IA",
"10978-1","11/10/22","VINYL","5651","HCII-12499 UNIVERSITY AVE  LLC","193.57","27.94","165.63","85.57","","JEFF","","","","","","DEFAULT","MD SERVICE OF IOWA","CLIVE","IA",
"10978-1","11/10/22","VINYL","5651","HCII-12499 UNIVERSITY AVE  LLC","193.57","27.94","165.63","85.57","","JEFF","","","","","","DEFAULT","MD SERVICE OF IOWA","CLIVE","IA",
"10978-1","11/10/22","VINYL","5651","HCII-12499 UNIVERSITY AVE  LLC","185.42","27.73","157.69","85.04","","JEFF","","","","","","DEFAULT","MD SERVICE OF IOWA","CLIVE","IA",
"10978-1","11/10/22","VINYL","5651","HCII-12499 UNIVERSITY AVE  LLC","185.42","27.73","157.69","85.04","","JEFF","","","","","","DEFAULT","MD SERVICE OF IOWA","CLIVE","IA",
"10995-1","12/14/22","VINYL","5258","PATTISONID","52.48","0.00","52.48","100.00","","JEFF","","","","","","13","ATHLETICO PHYSICAL THERAPY","JOHNSTON","IA",
"11017","12/05/22","VINYL","5510","THE ENPRO GROUP","147.56","79.63","67.93","46.04","","JEFF","","","","","","1","AT&T","WEST DES MOINES","IA",
"11026","12/12/22","VINYL","4978","PARVIN-CLAUSS SIGN CO.","467.15","208.48","258.67","55.37","","JEFF","","","","","","2","ELEMENT URBANDALE - PARVIN-CLAUSS SIGN COMPANY","URBANDALE","IA",
"11031","12/12/22","VINYL","4284","ATERRA REAL ESTATE","229.07","157.11","71.96","31.41","","JEFF","","","","","","2","BERNAU CAPITAL PARTNERS--ATERRA REAL ESTATE","WEST DES MOINES","IA",
"11111","02/15/23","VINYL","4284","ATERRA REAL ESTATE","404.03","200.53","203.50","50.37","","JEFF","","","","","","2","BERNAU CAPITAL PARTNERS--ATERRA REAL ESTATE","WEST DES MOINES","IA",
"11118","03/02/23","VINYL","2460","DOWNING INC.","189.46","108.36","81.10","42.81","","JEFF","","","","","","19","ANKENY ORTHODONTICS - DOWNING","ANKENY","IA",
"11118","03/02/23","VINYL","2460","DOWNING INC.","126.42","106.38","20.04","15.85","","JEFF","","","","","","19","ANKENY ORTHODONTICS - DOWNING","ANKENY","IA",
"11118","03/02/23","VINYL","2460","DOWNING INC.","43.45","23.95","19.50","44.88","","JEFF","","","","","","19","ANKENY ORTHODONTICS - DOWNING","ANKENY","IA",
"11129-3","04/22/23","VINYL","2460","DOWNING INC.","95.07","29.74","65.33","68.72","","JEFF","","","","","","21","FOOT & ANKLE CENTER OF IOWA - DOWNING","ANKENY","IA",
"11142","04/11/23","VINYL","3747","BARTUSH SIGNS","150.50","0.00","150.50","100.00","","JEFF","","","","","","3","PRAXAIR","DES MOINES","IA",
"11156","04/04/23","VINYL","5432","LA CROSSE SIGN CO.  INC.","88.66","32.18","56.48","63.70","","JEFF","","","","","","2","MARINE CREDIT UNION","WEST DES MOINES","IA",
"11156","04/04/23","VINYL","5432","LA CROSSE SIGN CO.  INC.","256.34","120.31","136.03","53.07","","JEFF","","","","","","2","MARINE CREDIT UNION","WEST DES MOINES","IA",
"11156","04/04/23","VINYL","5432","LA CROSSE SIGN CO.  INC.","59.01","16.10","42.91","72.72","","JEFF","","","","","","2","MARINE CREDIT UNION","WEST DES MOINES","IA",
"11167","03/20/23","VINYL","6084","LAW OFFICES OF MICHAEL H. SAID","327.69","0.00","327.69","100.00","","JEFF","","","","","","DEFAULT","LAW OFFICES OF MICHAEL H. SAID","DES MOINES","IA",
"11178","03/21/23","VINYL","5630","GOODALL PROPERTIES  LLC","539.14","248.62","290.52","53.89","","JEFF","","","","","","DEFAULT","GOODALL PROPERTIES, LLC","WAUKEE","IA",
"11184","03/22/23","VINYL","5630","GOODALL PROPERTIES  LLC","516.05","180.54","335.51","65.02","","JEFF","","","","","","DEFAULT","GOODALL PROPERTIES, LLC","WAUKEE","IA",
"11187","06/13/23","VINYL","5554","IOWA TRUST AND SAVINGS BANK","313.39","48.13","265.26","84.64","","JEFF","","","","","","DEFAULT","IOWA TRUST AND SAVINGS BANK","PANORA","IA",
"11245","05/25/23","VINYL","5263","HAZ-MAT RESPONSE INC.","314.40","249.70","64.70","20.58","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11245","05/25/23","VINYL","5263","HAZ-MAT RESPONSE INC.","687.84","278.61","409.23","59.49","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11245","05/25/23","VINYL","5263","HAZ-MAT RESPONSE INC.","183.60","45.31","138.29","75.32","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11245","05/25/23","VINYL","5263","HAZ-MAT RESPONSE INC.","550.80","159.50","391.30","71.04","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11245","05/25/23","VINYL","5263","HAZ-MAT RESPONSE INC.","457.78","366.33","91.45","19.98","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11245","05/25/23","VINYL","5263","HAZ-MAT RESPONSE INC.","399.57","64.47","335.10","83.87","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11245","05/25/23","VINYL","5263","HAZ-MAT RESPONSE INC.","267.43","100.96","166.47","62.25","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11245","05/25/23","VINYL","5263","HAZ-MAT RESPONSE INC.","165.34","25.93","139.41","84.32","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11245","05/25/23","VINYL","5263","HAZ-MAT RESPONSE INC.","232.12","27.80","204.32","88.02","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11245","05/25/23","VINYL","5263","HAZ-MAT RESPONSE INC.","75.72","43.81","31.91","42.14","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11245","05/25/23","VINYL","5263","HAZ-MAT RESPONSE INC.","229.56","131.35","98.21","42.78","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11323","06/27/23","VINYL","56450","IMAGE RESOURCE GROUP","256.30","293.82","-37.52","-14.64","","JEFF","","","","","","1","MUTUAL OF OMAHA--IMAGE RESOURCE GROUP","CLIVE","IA",
"11360","07/19/23","VINYL","5395","PAGLIAI'S PIZZA","214.11","281.49","-67.38","-31.47","","JEFF","","","","","","DEFAULT","PAGLIAI´S PIZZA","JOHNSTON","IA",
"11376","07/24/23","VINYL","6142","PANORA PUBLIC LIBRARY","469.00","195.06","273.94","58.41","","JEFF","","","","","","DEFAULT","PANORA PUBLIC LIBRARY","PANORA","IA",
"11388","09/13/23","VINYL","6144","GLOBAL POWER & CONSTRUCTION","380.90","139.75","241.15","63.31","","JEFF","","","","","","1","GUIDEPOST MONTESSORI - GLOBAL POWER","WAUKEE","IA",
"11411","09/18/23","VINYL","5263","HAZ-MAT RESPONSE INC.","776.46","518.71","257.75","33.20","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11412","08/23/23","VINYL","5263","HAZ-MAT RESPONSE INC.","440.26","140.49","299.77","68.09","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
"11444","10/09/23","VINYL","5197","POWER LIFE YOGA","1171.49","628.45","543.04","46.35","","JEFF","","","","","","DEFAULT","POWER LIFE YOGA","WEST DES MOINES","IA",
"11451","09/07/23","VINYL","6153","MIDWEST DRYWALL & PLASTER","556.26","320.20","236.06","42.44","","JEFF","","","","","","DEFAULT","MIDWEST DRYWALL & PLASTER","DES MOINES","IA",
"11463","10/10/23","VINYL","5258","PATTISONID","0.00","0.00","0.00","","","JEFF","","","","","","15","UNITED RENTALS - CHANDLER SIGNS","ANKENY","IA",
"11463","10/10/23","VINYL","5258","PATTISONID","0.00","0.00","0.00","","","JEFF","","","","","","15","UNITED RENTALS - CHANDLER SIGNS","ANKENY","IA",
"11471","09/26/23","VINYL","4236","EASTER SEALS CAMP SUNNYSIDE","192.76","179.47","13.29","6.89","","JEFF","","","","","","DEFAULT","EASTER SEALS CAMP SUNNYSIDE","DES MOINES","IA",
"11485","09/22/23","VINYL","5189","THE CONCRETE COMPANY","442.00","140.79","301.21","68.15","","JEFF","","","","","","DEFAULT","CONCRETE COMPANY","GRIMES","IA",
"11485","09/22/23","VINYL","5189","THE CONCRETE COMPANY","442.00","127.22","314.78","71.22","","JEFF","","","","","","DEFAULT","CONCRETE COMPANY","GRIMES","IA",
"11485","09/22/23","VINYL","5189","THE CONCRETE COMPANY","378.78","139.94","238.84","63.06","","JEFF","","","","","","DEFAULT","CONCRETE COMPANY","GRIMES","IA",
"11515","10/05/23","VINYL","5263","HAZ-MAT RESPONSE INC.","518.86","110.63","408.23","78.68","","JEFF","","","","","","DEFAULT","HAZ-MAT RESOURCES","GRIMES","IA",
