Part Number,Short Description,Inventory Type,Inventory UOM,Purchase UOM,Qty On Hand,Unit Cost,List Price,Accounting Cost,User 1 Cost,User 2 Cost,Last Actual Cost,Average Cost
503-0230,ETCHLOOK PREM. CAST VINYL 24,VGREG,SF,LYD,0,1.0993,2.2,1.0993,1.0993,0,0,0
503-0240,ETCHLOOK PREM. CAST VINYL 48,VGREG,SF,LYD,0,0.86,1.74,0.86,0.86,0,0,0
503-0250,ETCHLOOK SCOTCHCAL 30,VGREG,SF,LYD,0,0.848,1.7,0.848,0.848,0,0,0
503-0260,ETCHLOOK TRENDFILM VINYL 36,VGREG,SF,LYD,0,0.86,1.32,0.86,0.86,0,0,0
503-0270,GOLD SATIN TRENDFILM 5354 30,VGREG,SF,LYD,0,0.2496,0,0.2496,0.2496,0,0,0
503-0280,GREEN BRIGHT TRENDFLM 36,VGREG,SF,LYD,0,0.8944,1.32,0.8944,0.8944,0,0,0
503-0290,GREEN KELLY BANNERCAL VINYL 30,VGREG,SF,LYD,0,0.5732,1,0.5732,0.5732,0,0,0
503-0300,GREEN KELLY 6546 TRENDFILM 48,VGREG,SF,LYD,0,0.6998,1.4,0.6998,0.6998,0,0,0
503-0310,GREEN TRANSLUCENT STRIPING 4,VGREG,LF,LF,0,0.4985,1,0.4985,0.4985,0,0,0
503-0320,GREY DARK TRENDFILM 6541 24,VGREG,SF,LYD,0,0.895,1.56,0.895,0.895,0,0,0
503-0330,ORANGE TRENDFILM VINYL 30,VGREG,SF,LYD,0,2.2693,1.32,2.2693,2.2693,0,0,0
503-0340,ORANGE TRENDILM VINYL 6523 36,VGREG,SF,LYD,0,0.8944,1.79,0.8944,0.8944,0,0,0
503-0350,ORANGE TRENDMARK STRIPING 3,VGREG,LF,LF,0,0.2723,0.54,0.2723,0.2723,0,0,0
503-0360,PURPLE PLUM TRENDFLM VINYL 30,VGREG,SF,LYD,0,2.2693,1.32,2.2693,2.2693,0,0,0
503-0370,RED ATOMIC TRENDFILM #6593 36,VGREG,SF,LYD,0,0.7023,1.23,0.7023,0.7023,0,0,0
503-0380,RED CARDINAL TRANS STRIPING 1,VGREG,LF,LF,0,0.0857,0.17,0.0857,0.0857,0,0,0
503-0390,RED CARDINAL TRANS STRIPING 2,VGREG,LF,LF,0,0.2622,0.5,0.2622,0.2622,0,0,0
503-0400,RED CARD TRENDFILM VINYL 30,VGREG,SF,LYD,0,0.5837,1.02,0.5837,0.5837,0,0,0
503-0410,RED CARD TRENDFILM VINYL 48,VGREG,SF,LYD,0,0.86,1.29,0.86,0.86,0,0,0
503-0420,RED CARDTRENDFILM VINYL 36,VGREG,SF,LYD,0,0.9213,1.71,0.9213,0.9213,0,0,0
503-0430,RED TRENDFILM VINYL 30,VGREG,SF,LYD,0,1.7313,3.46,1.7313,1.7313,0,0,0
503-0440,TEAL TRENDFILM VINYL 36,VGREG,SF,LYD,0,0.7023,1.4,0.7023,0.7023,0,0,0
503-0450,WHITE PREM CAST TENDFLM 24,VGREG,SF,LYD,0,0.7717,1.35,0.7717,0.7717,0,0,0
503-0460,WHITE TREND 6550 PREM CST 30,VGREG,SF,LYD,0,0.5835,1.02,0.5835,0.5835,0,0,0
503-0470,WHITE TREND 6550 PREM CAST 48,VGREG,SF,LYD,0,0.5819,1.02,0.5819,0.5819,0,0,0
503-0480,WHITE TRENDFILM VINYL 30,VGREG,SF,LYD,0,0.5837,1.02,0.5837,0.5837,0,0,0
503-0490,WHITE TRENDFILM VINYL 36,VGREG,SF,LYD,0,0.607,1.02,0.607,0.607,0,0,0
506-0100,27 X 38 CLEAR STATIC CLING,VINYL,EA,EA,0,1.71,2.89,1.71,1.71,0,0,0
506-0110,27 X 38 WHITE STATIC CLING,VINYL,EA,EA,0,1.71,2.89,1.71,1.71,0,0,0
506-0120,40 RUBYLITH,VINYL,SF,LYD,0,0.7331,1.28,0.7331,0.7331,0,0,0
506-0130,48 1772 YELLOW PAINT MASK,VINYL,SF,LYD,292,0.6,1.2,0.6,0.3583,0,0.6815,0.6
506-0140,60 AVERY MASK,VINYL,SF,SF,0,0.3933,0.6,0.3933,0.3933,0,0.64,0.3933
506-0145,P28487A Gerber Mask,VINYL,SF,SF,0,0.76587,,0.7659,0.7659,0,0.735,0.7658
506-0150,BLACK 502-48 SHINRITE VINYL 48,VINYL,SF,LYD,0,0.2142,0.43,0.2142,0.2142,0,0,0
506-0160,BLACK BANNERCAL 20,VINYL,SF,LYD,0,0.2435,0.42,0.2435,0.2435,0,0,0
506-0170,BLACK BANNERCAL 30,VINYL,SF,LYD,0,0.2467,0.5,0.2467,0.2467,0,0,0
506-0180,BLACK INTER VINYL KAPCO 15,VINYL,LF,LYD,0,0.221,0.39,0.221,0.221,0,0,0
506-0190,BLUE MEDIUM SPARCAL 15,VINYL,LF,LYD,0,1.25,2.19,1.25,1.25,0,0,0
506-0200,BLUE PEARLESCENT MARINE 15,VINYL,LF,LYD,0,2.0367,4.07,2.0367,2.0367,0,0,0
506-0210,BLUE ROYAL MOS DIFRACTO-LIT 24,VINYL,SF,LYD,0,1.4176,2.5,1.4176,1.4176,0,0,0
506-0220,BLUEBERRY BANNERCAL 24,VINYL,SF,LYD,0,0.2267,0.45,0.2267,0.2267,0,0,0
506-0230,BLUEBERRY BANNERCAL 30,VINYL,SF,LYD,0,0.32,0.64,0.32,0.32,0,0,0
506-0240,BROWN LIGHT ORACAL 48,VINYL,SF,LYD,0,1.1463,2.29,1.1463,1.1463,0,0,0
506-0245,"Oracal oralite 5600 brown 24""",VINYL,SF,LYD,21,2.29667,4.59334,2.2967,0,0,2.2967,1.1463
506-0250,DAFFODIL (SHINERITE) 30,VINYL,SF,LYD,0,0.2733,0.35,0.2733,0.2733,0,0,0
506-0260,DAFFODIL SHINERITE VINYL 48,VINYL,SF,LYD,0,0.2142,0.43,0.2142,0.2142,0,0,0
506-0270,ECONOMY WHITE SPRAY MASK 15,VINYL,LF,LYD,0,0.4433,2.7,0.4433,0.4433,0,0,0
506-0280,GREEN DARK ORACAL 24,VINYL,SF,LYD,0,0.2333,0.41,0.2333,0.2333,0,0,0
506-0290,GREEN FOREST BANNERCAL 30,VINYL,SF,LYD,0,0.2467,0.5,0.2467,0.2467,0,0,0
506-0300,GREEN GRASS ORACAL VINYL 24,VINYL,SF,LYD,0,0.9045,1.8,0.9045,0.9045,0,0,0
506-0310,HP PHOTO PAPER (OFFICE DEPOT),VINYL,SF,SF,0,0.35,0.7,0.35,0,0,0,0
506-0320,MAROON BANNERCAL 24,VINYL,SF,LYD,0,0.2917,0.58,0.2917,0.2917,0,0,0
506-0330,MOSIAC HOLOGRAPHIC VINYL 24,VINYL,SF,LYD,0,1.7902,3.35,1.7902,1.7902,0,0,0
506-0340,P20946 RUBYLITH SM 15,VINYL,LF,LYD,0,1.3024,2.7,1.3024,1.3024,0,0,0
506-0350,PURPLE ROYAL BANNERCAL 30,VINYL,SF,LYD,0,0.26,0.52,0.26,0.26,0,0,0
506-0360,RED BANNERCAL NOT PUNCHED 24,VINYL,SF,LYD,0,0.275,0.55,0.275,0.275,0,0,0
506-0370,RED BANNERCAL NOT PUNCHED 30,VINYL,SF,LYD,0,0.2867,0.48,0.2867,0.2867,0,0,0
506-0380,RED BANNERCAL VINYL 15,VINYL,LF,LYD,0,0.2633,0.54,0.2633,0.2633,0,0,0
506-0390,RED CHERRY HOLOGR VINYL 24,VINYL,SF,LYD,0,1.375,2.41,1.375,1.375,0,0,0
506-0400,SANDBLAST MASK 15,VINYL,LF,LYD,0,2.88,5.04,2.88,2.88,0,0,0
506-0410,SANDBLASTING MASK 25,VINYL,SF,LYD,0,1.425,2.49,1.425,1.425,0,0,0
506-0420,SILVER ULTRA MET (NESCHEN) 30,VINYL,SF,LYD,0,1.316,2.3,1.316,1.316,0,0,0
506-0430,STA SHARP MATERIAL,VINYL,SF,SF,0,0.683,2.14,0.683,0.683,0,0,0
506-0440,TEAL BANNERCAL NOT PUNCHED 30,VINYL,SF,LYD,0,0.2533,0.51,0.2533,0.2533,0,0,0
506-0450,WHITE BANNERCAL 15,VINYL,LF,LYD,0,0.45,0.83,0.45,0.45,0,0,0
506-0460,WHITE BANNERCAL VINYL 20,VINYL,SF,LYD,0,0.212,0.37,0.212,0.212,0,0,0
506-0470,WHITE BANNERCAL VINYL 30,VINYL,SF,LYD,0,0.2748,0.53,0.2748,0.2748,0,0,0
506-0480,WHITE CALON VINYL SIGNMKR 15,VINYL,LF,LYD,0,0.3333,0.58,0.3333,0.3333,0,0,0
506-0490,WHITE ORACAL VINYL 24,VINYL,SF,LYD,0,0.2489,0.5,0.2489,0.2489,0,0,0
506-0500,YELLOW CALON VINYL SIGNMKR 15,VINYL,LF,LYD,0,0.3333,0.58,0.3333,0.3333,0,0,0
506-0510,BLUEBERRY BANNERCAL 15,VINYL,LF,LYD,0,0.2633,0.53,0.2633,0.2633,0,0,0
506-0520,"Transferite - High Tack 18""",VINYL,SF,RL,1675,0.17993,0.35986,0.1799,0.11,0,0.2767,0.1597
506-0530,"Transferite - High Tack 24""",VINYL,SF,RL,-314,0.179,0.358,0.179,0.11,0,0.2767,0.179
506-0540,24” 3MTPM5 3M transfer tape,VINYL,SF,RL,938,0.9044,1.8088,0.9044,0,0,0.9507,0.8914
506-0599,"Transferite - Medium Tack 12""",VINYL,SF,SF,0,0.1,0.2,0.1,0,0,0,0
506-0600,"Transferite - High Tack 12""",VINYL,SF,RL,-1299,0.179,0.358,0.179,0.0993,0,0.1824,0.179
506-0610,"Transferite - High Tack 16""",VINYL,SF,RL,784,0.179,0.358,0.179,0.0992,0,0.1815,0.179
507-0100,BLACK H.P. REFL VIN 15,VREFL,LF,LYD,0,3.444,6.87,3.444,3.444,0,0,0
507-0110,BLACK REF SCOTCHLITE,VREFL,SF,LYD,15,2.9441,5.89,2.9441,2.9441,0,0,0
507-0120,BLUE 1170-75 36 SCOTCHLITE,VREFL,SF,LYD,0,1.98,3.47,1.98,1.98,0,0,0
507-0130,BLUE 1175C SCOTCHLITE FILM,VREFL,SF,LYD,0,2.04,4.08,2.04,0,0,0,0
507-0135,Blue ElectroCut Film 3M 1175,VREFL,SF,SF,20,1.63889,3.2778,1.6389,0,0,3.5108,1.639
507-0140,BLUE 3275 REF SCOTCHLITE,VREFL,SF,LYD,0,1.32,2.64,1.32,1.32,0,1.2778,1.32
507-0150,BLUE 580-75 SCOTCHLITE,VREFL,SF,LYD,0,2.7108,4.6,2.7108,2.7108,0,0,0
507-0160,BLUE 680-75 SCOTCHLITE,VREFL,SF,LYD,14,2.9441,5.89,2.9441,2.9441,0,4.6795,2.9442
507-0170,BLUE H.P. REFLECTIVE VINL 15,VREFL,LF,LYD,0,3.1843,5.57,3.1843,3.1843,0,0,0
507-0180,BLUE LIGHT 580-76 SCOTCHLITE,VREFL,SF,LYD,0,2.6313,4.6,2.6313,2.6313,0,0,0
507-0190,BLUE LIGHT 680-76 REFLECTIVE,VREFL,SF,LYD,0,2.9442,5.89,2.9442,2.9442,0,0,0
507-0200,BROWN REFLECTIVE #2450 15,VREFL,LF,LYD,0,2.3,4.03,2.3,2.3,0,0,0
507-0210,GOLD 580-54 REF SCOTCHLITE,VREFL,SF,LYD,0,2.9805,5.96,2.9805,2.9805,0,0,0
507-0220,GOLD NEW 580-64 REF SCOTCHLITE,VREFL,SF,LYD,0,2.9433,5.89,2.9433,2.9433,0,0,0
507-0230,GREEN 680-77 SCOTCHLITE PLUS,VREFL,SF,LYD,8,2.7857,5.58,2.7857,2.7857,0,0,0
507-0240,GREEN H.P. REFLECTIVE VIN 15,VREFL,LF,LYD,0,3.1833,5.57,3.1833,3.1833,0,0,0
507-0250,GREEN REF 3277 SCOTCHLITE,VREFL,SF,LYD,0,1.023,3.22,1.023,1.023,0,3.3333,1.023
507-0260,LIGHT BLUE REFLECTIVE VINYL30,VREFL,LF,LYD,0,6.3633,11.15,6.3633,6.3633,0,2.6237,6.3633
507-0270,ORANGE H.P. REFLECTIVE 15,VREFL,LF,LYD,0,3.7,6.48,3.7,3.7,0,0,0
507-0280,ORANGE H.P. REFLECTIVE 30,VREFL,SF,LYD,0,6.3633,11.14,6.3633,6.3633,0,0,0
507-0290,ORANGE REF SCOTCHLITE,VREFL,SF,LYD,5,2.5362,7.08,2.5362,2.5362,0,0,0
507-0300,RED #3872 SCOTCHLIT H INTN12,VREFL,SF,LYD,0,4.4608,7.81,4.4608,4.4608,0,1.7568,4.4608
507-0310,RED 680-72 SCOTCHLITE ,VREFL,SF,LYD,0,1.8651,3.73,1.8651,1.8651,0,0,0
507-0320,RED 580-72 SCOTCHLITE 24,VREFL,SF,LYD,0,3.4385,5.54,3.4385,3.4385,0,0,0
507-0330,RED 680-72 SCOTCHLITE PLUS 24,VREFL,SF,LYD,0,2.7857,5.54,2.7857,2.7857,0,3.969,3.969
507-0340,RED REFLECTIVE #280 30,VREFL,LF,LYD,0,6.3637,12.73,6.3637,6.3637,0,0,0
507-0345,RED 24 REFLECTIVE VINYL Avery V4000-450,VREFL,SF,LYD,4,4.133,8.266,4.133,0,0,0,0
507-0350,RED RUBY 680-82 REF SCOTCHLITE,VREFL,SF,LYD,0,3.03625,6.0725,3.0363,2.7857,0,4.0481,2.7857
507-0360,RED SCOTCHLITE 3272 ,VREFL,SF,LYD,0,1.32,3.05,1.32,1.32,0,1.65,1.32
507-0370,REFLECTIVE GOLD VINYL 15,VREFL,LF,LYD,0,3.5647,6.24,3.5647,3.5647,0,0,0
507-0380,RUBY RED REFLECTIVE VINYL 15,VREFL,LF,LYD,0,3.1843,6.37,3.1843,3.1843,0,0,0
507-0390,SILVER/WHITE SCOTCHLITE #3870,VREFL,SF,LYD,0,2.9587,5.87,2.9587,2.9587,0,0,0
507-0400,WHITE #3290 X 24 SCOTCHLITE,VREFL,SF,LYD,0,1.32,2.69,1.32,1.32,0,1.2071,0
507-0410,WHITE H.P. REFLECTIVE VIN 15,VREFL,LF,LYD,0,3.1847,6.37,3.1847,3.1847,0,0,0
507-0415,WHITE REFLECTIVE VINYL V4000-101 24”,VREFL,SF,LYD,114,4.133,8.266,4.133,0,0,4.133,3.1847
507-0420,WHITE REFLECTIVE VINYL 5410,VREFL,SF,LYD,0,1.1021,2.2,1.1021,1.1021,0,0,0
507-0425,"White 4090 DG3 Refl sheeting 11 48""",VREFL,SF,SF,151,5.5434,11.0868,5.5434,0,0,4.1667,5.5434
507-0426,"White 3930 High Intensity Prismatic (HIP) 48"" x 50yd roll",VREFL,SF,LYD,192,1.68,3.36,1.68,0,0,1.815,1.68
507-0427,"White 4090 DG3 Refl sheeting 11 30""",VREFL,SF,SF,-60,5.86508,11.73016,5.8651,0,0,5.8651,4.85
507-0430,WHITE SCOTCHLITE PLUS 680-10,VREFL,SF,LYD,67,4.15,8.3,4.15,2.7144,0,4.15,4.15
507-0440,WHITE SCOTTCHLITE PLUS 580-10,VREFL,SF,LYD,0,2.55,4.46,2.55,2.55,0,0,0
507-0450,YELLOW 15 REFLECTIVE VIN,VREFL,LF,LYD,0,3.1843,6.48,3.1843,3.1843,0,6.3682,3.1844
507-0455,YELLOW 24 REFLECTIVE VINYL Avery V4000-250,VREFL,SF,LYD,43,4.133,8.266,4.133,0,0,4.133,3.1843
507-0460,YELLOW DMND 3971GGD SCOTCHLITE,VREFL,SF,LYD,0,5.6592,9.9,5.6592,5.6592,0,0,0
507-0470,YELLOW LEM 680-81 SCOTCHLIT 24,VREFL,SF,LYD,0,2.9442,5.89,2.9442,2.9442,0,0,0
507-0480,YELLOW REF SCOTCHLIT 3271,VREFL,SF,LYD,0,2.7272,3.37,2.7272,2.7272,0,5.9483,2.7271
507-0485,YELLOW REF SCOTCHLIT 680-71,VREFL,SF,LYD,-13,2.7272,5.4544,2.7272,0,0,4.1917,0
507-0490,YELLOW REF SCOTCHLIT 3871,VREFL,SF,LYD,0,4.3207,7.56,4.3207,4.3207,0,0,0
507-0500,YELLOW SCOTCHLITE FILM 1171C,VREFL,SF,LYD,0,2.04,4.08,2.04,0,0,0,0
508-0100,APRICOT 200 VINYL 30,VSCTCL,LF,LYD,0,2.009,3.52,2.009,2.009,0,0,0
508-0110,APRICOT SCOTCHCAL 24,VSCTCL,SF,LYD,0,0.8742,1.75,0.8742,0.8742,0,0,0
508-0120,APRICOT VINYL H.P. 15,VSCTCL,LF,LYD,0,1.0097,2.15,1.0097,1.0097,0,0,0
508-0130,BEIGE (7725-49) SCOTCHCAL 24,VSCTCL,SF,LYD,6,0.852,1.45,0.852,0.852,0,0.9467,0.8517
508-0140,BEIGE H.P. VINYL SIGNMKR 15,VSCTCL,LF,LYD,0,1.0097,2.02,1.0097,1.0097,0,0,0
508-0150,BEIGE LIGHT TRANSLUCENT 48,VSCTCL,SF,LYD,0,1.3978,2.67,1.3978,1.3978,0,1.6567,1.3979
508-0160,BEIGE LIGHT H.P. VINYL 15,VSCTCL,LF,LYD,0,1.0918,2.38,1.0918,1.0918,0,0,0
508-0170,BEIGE LIGHT TRANS VINYL 15,VSCTCL,LF,LYD,0,2.016,3.88,2.016,2.016,0,0,0
508-0180,BEIGE LIGHT TRANSLUCENT 30,VSCTCL,SF,LYD,0,1.4958,2.63,1.4958,1.4958,0,0,0
508-0190,BEIGE PUNCHED VINYL 30,VSCTCL,SF,LYD,0,2.2493,4.5,2.2493,2.2493,0,0,0
508-0200,BEIGE SCOTCHCAL 48,VSCTCL,SF,LYD,7,0.8747,1.49,0.8747,0.8747,0,0.9458,0.875
508-0210,BLACK MATTE VINYL 15,VSCTCL,LF,LYD,0,0.9913,1.98,0.9913,0.9913,0,0,0
508-0220,BLACK (7755-12) SCOTCHCAL 24,VSCTCL,SF,LYD,0,0.7668,1.35,0.7668,0.7668,0,0,0
508-0230,"BLACK 7725-12 VINYL 30""",VSCTCL,SF,LYD,55,1.575,3.15,1.575,2.0167,0,1.4022,1.3669
508-0240,BLACK BANNERCAL VINYL 15,VSCTCL,LF,LYD,0,0.2633,0.53,0.2633,0.2633,0,0,0
508-0250,BLACK BLOCKOUT MAT SCOTCHCL 48,VSCTCL,SF,LYD,0,0.8494,1.57,0.8494,0.8494,0,0,0
508-0260,BLACK CONTROLTAC 48,VSCTCL,SF,LYD,0,0.8172,1.58,0.8172,0.8172,0,0,0
508-0270,BLACK CONTROLTAC (24),VSCTCL,SF,LYD,0,0.789,1.58,0.789,0.789,0,0,0
508-0280,BLACK H.P. VINYL SIGNMKR 15,VSCTCL,LF,LYD,0,1.1252,2.25,1.1252,1.1252,0,0,0
508-0290,BLACK MATTE SCOTCHCAL 30,VSCTCL,SF,LYD,0,0.7859,1.57,0.7859,0.7859,0,0,0
508-0300,BLACK NESCHEN ULTRA MET15,VSCTCL,LF,LYD,0,1.6413,3.28,1.6413,1.6413,0,0,0
508-0310,BLACK SCOTCHCAL 24,VSCTCL,SF,LYD,0,0.7532,1.51,0.7532,0.7532,0,0,0
508-0320,BLACK SCOTCHCAL 36,VSCTCL,SF,LYD,0,0.7366,1.47,0.7366,0.7366,0,0,0
508-0330,"BLACK GLOSS 3M 7725-12 48""",VSCTCL,SF,LYD,3166,1.457,2.914,1.457,0.7832,0,1.457,1.4541
508-0340,BLACK SCOTCHCAL 30,VSCTCL,SF,LYD,0,0.8181,1.64,0.8181,0.8181,0,0,0
508-0350,BLACK TRANS 3630-22 VINYL 24,VSCTCL,SF,LYD,0,0.8044,1.61,0.8044,0.8044,0,0,0
508-0360,BLUE INTENSE HP VINYL 15,VSCTCL,LF,LYD,0,1.1743,2.34,1.1743,1.1743,0,0,0
508-0370,BLUE OLYMPIC SCOTCHCAL 30,VSCTCL,SF,LYD,0,1.0307,1.8,1.0307,1.0307,0,0,0
508-0380,BLUE OLYMPIC VINYL 30,VSCTCL,SF,LYD,0,1.0307,1.8,1.0307,1.0307,0,0,0
508-0390,BLUE PEACOCK HP VINYL 15,VSCTCL,LF,LYD,0,1.0097,2.02,1.0097,1.0097,0,0,0
508-0400,BLUE VIIVID HP VINYL 15,VSCTCL,LF,LYD,0,1.0603,2.01,1.0603,1.0603,0,0,0
508-0410,BLUE AQUA HP VINYL 15,VSCTCL,LF,LYD,0,1.0917,2.18,1.0917,1.0917,0,0,0
508-0420,BLUE BERMUDA HP VINYL 15,VSCTCL,LF,LYD,0,1.0918,1.91,1.0918,1.0918,0,0,0
508-0430,BLUE BERMUDA HP VINYL 30,VSCTCL,SF,LYD,0,2.1608,3.78,2.1608,2.1608,0,0,0
508-0440,BLUE BIRD HP VINYL 15,VSCTCL,LF,LYD,0,1.092,1.91,1.092,1.092,0,0,0
508-0450,BLUE BIRD HP VINYL 30,VSCTCL,SF,LYD,0,2.1607,4.32,2.1607,2.1607,0,0,0
508-0460,BLUE BRIGHT MET SCOTCHCAL + 24,VSCTCL,SF,LYD,0,0.8794,1.65,0.8794,0.8794,0,0,0
508-0470,BLUE BRIGHT MET CONTROLTAC 48,VSCTCL,SF,LYD,0,0.8747,1.53,0.8747,0.8747,0,0,0
508-0480,BLUE BRIGHT MET SCOTCHCAL 30,VSCTCL,SF,LYD,0,1.0275,1.8,1.0275,1.0275,0,0,0
508-0490,BLUE BRIGHT METALLIC VINYL 15,VSCTCL,LF,LYD,0,1.3087,2.62,1.3087,1.3087,0,0,0
508-0500,BLUE BRIGHT METALLIC VINYL 30,VSCTCL,SF,LYD,0,2.5686,4.5,2.5686,2.5686,0,0,0
508-0510,BLUE CELESTIAL HP VINYL 30,VSCTCL,SF,LYD,0,2.1606,3.78,2.1606,2.1606,0,0,0
508-0520,BLUE CELESTIAL VINYL 15,VSCTCL,LF,LYD,0,1.1377,3.38,1.1377,1.1377,0,0,0
508-0530,BLUE DARK AQUA HP VINYL 30,VSCTCL,SF,LYD,0,2.1607,3.78,2.1607,2.1607,0,0,0
508-0540,BLUE DARK AQUAHP VINYL 15,VSCTCL,LF,LYD,0,0.9395,2.4,0.9395,0.9395,0,3.675,0.94
508-0550,BLUE DARK MET CONTROLTAC 48,VSCTCL,SF,LYD,0,0.8747,1.53,0.8747,0.8747,0,0,0
508-0560,BLUE DARK MET SCOTCHCAL 30,VSCTCL,SF,LYD,0,1.0274,1.8,1.0274,1.0274,0,0,0
508-0570,BLUE DARK METALLIC VINYL 15,VSCTCL,LF,LYD,0,1.361,2.71,1.361,1.361,0,0,0
508-0580,BLUE DARK VINYL 15,VSCTCL,LF,LYD,0,1.0093,1.94,1.0093,1.0093,0,0,0
508-0590,BLUE DARKHP VINYL 30,VSCTCL,SF,LYD,0,2.0089,4.02,2.0089,2.0089,0,0,0
508-0600,BLUE FLUORESCENT HP VINYL 15,VSCTCL,LF,LYD,0,1.417,2.49,1.417,1.417,0,0,0
508-0610,BLUE INTENSE SCOTCH 48,VSCTCL,SF,LYD,0,1.5375,3.075,1.5375,0.8747,0,2.5833,1.5375
508-0620,BLUE INTENSE SCOTCHCAL 30,VSCTCL,SF,LYD,0,0.8997,1.57,0.8997,0.8997,0,0,0
508-0630,BLUE INTENSE SCOTCHCAL 24,VSCTCL,SF,LYD,0,0.8065,1.65,0.8065,0.8065,0,0,0
508-0640,BLUE INTENSE VINYL 30,VSCTCL,SF,LYD,0,2.1607,3.78,2.1607,2.1607,0,0,0
508-0650,BLUE LIGHT NAVY SCOTCHCAL 24,VSCTCL,SF,LYD,0,0.8742,1.75,0.8742,0.8742,0,0,0
508-0660,BLUE LIGHT NAVY SCOTCHCAL 30,VSCTCL,SF,LYD,17,0.8997,1.57,0.8997,0.8997,0,0,0
508-0670,BLUE LIGHT NAVY SCOTCHCAL 48,VSCTCL,SF,LYD,58,2.05,4.1,2.05,0.8779,0,2.315,2.0467
508-0680,BLUE LIGHT NAVY VINYL 15,VSCTCL,LF,LYD,0,1.1743,2.35,1.1743,1.1743,0,0,0
508-0690,BLUE MATTE HP VINYL 15,VSCTCL,LF,LYD,0,1.0917,1.91,1.0917,1.0917,0,0,0
508-0700,BLUE NAVY VINYL 15,VSCTCL,LF,LYD,0,0.9763,1.98,0.9763,0.9763,0,0,0
508-0710,"#7725-57 OLYMPIC BLUE OPAQUE 48""",VSCTCL,SF,LYD,-3,0.8747,1.75,0.8747,0.8747,0,1.9579,0.8746
508-0720,BLUE OLYMPIC HP VINYL 15,VSCTCL,LF,LYD,0,1.0097,2.04,1.0097,1.0097,0,0,0
508-0730,BLUE OLYMPIC HP VINYL 30,VSCTCL,SF,LYD,0,2.1607,3.78,2.1607,2.1607,0,0,0
508-0740,BLUE OLYMPIC SCOTCHCAL 24,VSCTCL,SF,LYD,12,0.8065,1.41,0.8065,0.8065,0,0,0
508-0750,BLUE PEACOCK HP VINYL 30,VSCTCL,SF,LYD,0,1.8653,3.78,1.8653,1.8653,0,0,0
508-0760,BLUE PERIWINKLE HP VINYL 30,VSCTCL,SF,LYD,0,2.1606,3.78,2.1606,2.1606,0,0,0
508-0770,BLUE PERIWINKLE VINYL 15,VSCTCL,LF,LYD,0,1.1377,1.99,1.1377,1.1377,0,0,0
508-0780,BLUE POWDER HP VINYL 15,VSCTCL,LF,LYD,0,1.0603,1.91,1.0603,1.0603,0,0,0
508-0790,BLUE PRO-BRIGHT FLOUR BLUE 24,VSCTCL,SF,LYD,0,1.9817,3.96,1.9817,1.9817,0,0,0
508-0800,BLUE ROBIN EGG VINYL 15,VSCTCL,LF,LYD,0,1.0917,2.54,1.0917,1.0917,0,0,0
508-0810,BLUE ROYAL SCOTCHCAL 30,VSCTCL,SF,LYD,0,1.0307,1.8,1.0307,1.0307,0,0,0
508-0820,BLUE ROYAL VINYL 15,VSCTCL,LF,LYD,0,0.9393,3.31,0.9393,0.9393,0,0,0
508-0830,BLUE ROYAL VINYL 30,VSCTCL,SF,LYD,0,2.1607,3.78,2.1607,2.1607,0,0,0
508-0840,BLUE SAPPHIRE H.P. VINYL 15,VSCTCL,LF,LYD,0,1.276,2,1.276,1.276,0,0,0
508-0850,BLUE SAPPHIRE HP VINYL 30,VSCTCL,SF,LYD,0,2.1607,3.78,2.1607,2.1607,0,0,0
508-0860,BLUE SAPPHIRE SCOTCHCAL 24,VSCTCL,SF,LYD,0,0.8742,1.75,0.8742,0.8742,0,0,0
508-0870,BLUE SAPPHIRE SCOTCHCAL 30,VSCTCL,SF,LYD,0,1.0307,1.8,1.0307,1.0307,0,0,0
508-0880,BLUE SAPPHIRE SCOTCHCAL 48,VSCTCL,SF,LYD,42,1.46417,2.92834,1.4642,0.8757,0,1.4642,1.3496
508-0890,BLUE SHADOW METALLIC VINYL 15,VSCTCL,LF,LYD,0,1.31,3.94,1.31,1.31,0,0,0
508-0900,BLUE SHADOW SCOTCHCAL 48,VSCTCL,SF,LYD,0,1.1648,1.71,1.1648,1.1648,0,0,0
508-0910,BLUE SHADOW VINYL 15,VSCTCL,LF,LYD,0,1.0918,2.18,1.0918,1.0918,0,0,0
508-0920,BLUE SHADOW VINYL 30,VSCTCL,SF,LYD,0,2.16,4.32,2.16,2.16,0,0,0
508-0930,BLUE SKY HP VINYL 30,VSCTCL,SF,LYD,0,2.1611,3.78,2.1611,2.1611,0,0,0
508-0940,BLUE SKY HP VINYL 15,VSCTCL,LF,LYD,0,1.0917,2.18,1.0917,1.0917,0,0,0
508-0950,BLUE SULTAN SCOTCHCAL 30,VSCTCL,SF,LYD,0,1.0307,1.8,1.0307,1.0307,0,0,0
508-0960,BLUE VIVID HP VINYL 30,VSCTCL,SF,LYD,0,2.1606,3.78,2.1606,2.1606,0,0,0
508-0970,BLUE VIVID SCOTCHCAL 24,VSCTCL,SF,LYD,0,0.8065,1.4,0.8065,0.8065,0,0,0
508-0980,BLUE VIVID SCOTCHCAL 30,VSCTCL,SF,LYD,0,1.0307,1.8,1.0307,1.0307,0,0,0
